"","year","block","plot_letter","plot_number","round","species_long","species_flarea","block_plot","block_plot_round","block_plot_round_year","species_block_plot_round_year"
"2106",3,6,"D",1,5,"Solidago_speciosa",106.781850722583,"6,D,1","6,D,1,5","6,D,1,5,3","Solidago_speciosa,6,D,1,5,3"
"2107",3,1,"D",14,5,"Symphyotrichum_laeve",4.86569870187988,"1,D,14","1,D,14,5","1,D,14,5,3","Symphyotrichum_laeve,1,D,14,5,3"
"2108",3,5,"C",13,5,"Symphyotrichum_laeve",2.43284935093994,"5,C,13","5,C,13,5","5,C,13,5,3","Symphyotrichum_laeve,5,C,13,5,3"
"2109",3,5,"C",4,5,"Symphyotrichum_laeve",2.43284935093994,"5,C,4","5,C,4,5","5,C,4,5,3","Symphyotrichum_laeve,5,C,4,5,3"
"2110",3,2,"B",7,5,"Symphyotrichum_oolentangiense",6.10749173802759,"2,B,7","2,B,7,5","2,B,7,5,3","Symphyotrichum_oolentangiense,2,B,7,5,3"
"2111",3,2,"D",4,5,"Symphyotrichum_oolentangiense",6.10749173802759,"2,D,4","2,D,4,5","2,D,4,5,3","Symphyotrichum_oolentangiense,2,D,4,5,3"
"2112",3,3,"A",9,5,"Symphyotrichum_oolentangiense",101.791528967127,"3,A,9","3,A,9,5","3,A,9,5,3","Symphyotrichum_oolentangiense,3,A,9,5,3"
"2113",3,3,"B",12,5,"Symphyotrichum_oolentangiense",4.07166115868506,"3,B,12","3,B,12,5","3,B,12,5,3","Symphyotrichum_oolentangiense,3,B,12,5,3"
"2114",3,4,"A",11,5,"Symphyotrichum_oolentangiense",32.5732892694805,"4,A,11","4,A,11,5","4,A,11,5,3","Symphyotrichum_oolentangiense,4,A,11,5,3"
"2115",3,4,"A",4,5,"Symphyotrichum_oolentangiense",8.14332231737012,"4,A,4","4,A,4,5","4,A,4,5,3","Symphyotrichum_oolentangiense,4,A,4,5,3"
"2116",3,5,"C",9,5,"Symphyotrichum_oolentangiense",26.4657975314529,"5,C,9","5,C,9,5","5,C,9,5,3","Symphyotrichum_oolentangiense,5,C,9,5,3"
"2117",3,6,"A",13,5,"Symphyotrichum_oolentangiense",8.14332231737012,"6,A,13","6,A,13,5","6,A,13,5,3","Symphyotrichum_oolentangiense,6,A,13,5,3"
"2118",3,6,"B",13,5,"Symphyotrichum_oolentangiense",48.8599339042207,"6,B,13","6,B,13,5","6,B,13,5,3","Symphyotrichum_oolentangiense,6,B,13,5,3"
"2119",3,7,"D",7,5,"Symphyotrichum_oolentangiense",2.03583057934253,"7,D,7","7,D,7,5","7,D,7,5,3","Symphyotrichum_oolentangiense,7,D,7,5,3"
"2120",3,6,"A",13,5,"Symphyotrichum_pilosum",7.06858347057704,"6,A,13","6,A,13,5","6,A,13,5,3","Symphyotrichum_pilosum,6,A,13,5,3"
"2121",3,7,"D",7,5,"Symphyotrichum_pilosum",33.5757714852409,"7,D,7","7,D,7,5","7,D,7,5,3","Symphyotrichum_pilosum,7,D,7,5,3"
"2122",3,3,"B",7,1,"Tradescantia_occidentalis",7.69446726698846,"3,B,7","3,B,7,1","3,B,7,1,3","Tradescantia_occidentalis,3,B,7,1,3"
"2123",3,1,"D",13,1,"Zizia_aptera",2130.39251821558,"1,D,13","1,D,13,1","1,D,13,1,3","Zizia_aptera,1,D,13,1,3"
"2124",3,1,"D",14,1,"Zizia_aptera",1202.64093770234,"1,D,14","1,D,14,1","1,D,14,1,3","Zizia_aptera,1,D,14,1,3"
"2125",3,1,"D",6,1,"Zizia_aptera",2474.00421470196,"1,D,6","1,D,6,1","1,D,6,1,3","Zizia_aptera,1,D,6,1,3"
"2126",3,2,"C",7,1,"Zizia_aptera",574.322406984384,"2,C,7","2,C,7,1","2,C,7,1,3","Zizia_aptera,2,C,7,1,3"
"2127",3,3,"C",11,1,"Zizia_aptera",687.223392972767,"3,C,11","3,C,11,1","3,C,11,1,3","Zizia_aptera,3,C,11,1,3"
"2128",3,4,"A",12,1,"Zizia_aptera",3239.76742401447,"4,A,12","4,A,12,1","4,A,12,1,3","Zizia_aptera,4,A,12,1,3"
"2129",3,4,"B",9,1,"Zizia_aptera",8231.9545001095,"4,B,9","4,B,9,1","4,B,9,1,3","Zizia_aptera,4,B,9,1,3"
"2130",3,4,"C",11,1,"Zizia_aptera",294.524311274043,"4,C,11","4,C,11,1","4,C,11,1,3","Zizia_aptera,4,C,11,1,3"
"2131",3,4,"D",11,1,"Zizia_aptera",2591.81393921158,"4,D,11","4,D,11,1","4,D,11,1,3","Zizia_aptera,4,D,11,1,3"
"2132",3,4,"D",13,1,"Zizia_aptera",314.159265358979,"4,D,13","4,D,13,1","4,D,13,1,3","Zizia_aptera,4,D,13,1,3"
"2133",3,4,"D",5,1,"Zizia_aptera",44.1786466911065,"4,D,5","4,D,5,1","4,D,5,1,3","Zizia_aptera,4,D,5,1,3"
"2134",3,5,"B",7,1,"Zizia_aptera",971.930227204342,"5,B,7","5,B,7,1","5,B,7,1,3","Zizia_aptera,5,B,7,1,3"
"2135",3,5,"C",13,1,"Zizia_aptera",1767.14586764426,"5,C,13","5,C,13,1","5,C,13,1,3","Zizia_aptera,5,C,13,1,3"
"2136",3,5,"C",8,1,"Zizia_aptera",1727.87595947439,"5,C,8","5,C,8,1","5,C,8,1,3","Zizia_aptera,5,C,8,1,3"
"2137",3,5,"D",13,1,"Zizia_aptera",2886.33825048562,"5,D,13","5,D,13,1","5,D,13,1,3","Zizia_aptera,5,D,13,1,3"
"2138",3,6,"B",10,1,"Zizia_aptera",6253.73287605218,"6,B,10","6,B,10,1","6,B,10,1,3","Zizia_aptera,6,B,10,1,3"
"2139",3,6,"B",3,1,"Zizia_aptera",1212.45841474481,"6,B,3","6,B,3,1","6,B,3,1,3","Zizia_aptera,6,B,3,1,3"
"2140",3,6,"B",4,1,"Zizia_aptera",2680.17123259379,"6,B,4","6,B,4,1","6,B,4,1,3","Zizia_aptera,6,B,4,1,3"
"2141",3,6,"B",9,1,"Zizia_aptera",1659.15362017711,"6,B,9","6,B,9,1","6,B,9,1,3","Zizia_aptera,6,B,9,1,3"
"2142",3,6,"C",1,1,"Zizia_aptera",2361.10322871358,"6,C,1","6,C,1,1","6,C,1,1,3","Zizia_aptera,6,C,1,1,3"
"2143",3,6,"C",14,1,"Zizia_aptera",1021.01761241668,"6,C,14","6,C,14,1","6,C,14,1,3","Zizia_aptera,6,C,14,1,3"
"2144",3,7,"D",7,1,"Zizia_aptera",2424.91682948962,"7,D,7","7,D,7,1","7,D,7,1,3","Zizia_aptera,7,D,7,1,3"
"2145",3,1,"B",7,1,"Zizia_aurea",6401.8520581651,"1,B,7","1,B,7,1","1,B,7,1,3","Zizia_aurea,1,B,7,1,3"
"2146",3,1,"C",10,1,"Zizia_aurea",10517.3283812712,"1,C,10","1,C,10,1","1,C,10,1,3","Zizia_aurea,1,C,10,1,3"
"2147",3,2,"A",14,1,"Zizia_aurea",12455.3040043212,"2,A,14","2,A,14,1","2,A,14,1,3","Zizia_aurea,2,A,14,1,3"
"2148",3,2,"A",15,1,"Zizia_aurea",6706.70215617297,"2,A,15","2,A,15,1","2,A,15,1,3","Zizia_aurea,2,A,15,1,3"
"2149",3,2,"C",8,1,"Zizia_aurea",1742.00056004493,"2,C,8","2,C,8,1","2,C,8,1,3","Zizia_aurea,2,C,8,1,3"
"2150",3,2,"D",6,1,"Zizia_aurea",20526.5732658627,"2,D,6","2,D,6,1","2,D,6,1,3","Zizia_aurea,2,D,6,1,3"
"2151",3,3,"A",15,1,"Zizia_aurea",1219.40039203145,"3,A,15","3,A,15,1","3,A,15,1,3","Zizia_aurea,3,A,15,1,3"
"2152",3,3,"A",5,1,"Zizia_aurea",3353.35107808648,"3,A,5","3,A,5,1","3,A,5,1,3","Zizia_aurea,3,A,5,1,3"
"2153",3,3,"B",6,1,"Zizia_aurea",1422.63379070336,"3,B,6","3,B,6,1","3,B,6,1,3","Zizia_aurea,3,B,6,1,3"
"2154",3,4,"B",7,1,"Zizia_aurea",1393.60044803594,"4,B,7","4,B,7,1","4,B,7,1,3","Zizia_aurea,4,B,7,1,3"
"2155",3,4,"D",1,1,"Zizia_aurea",5813.92686914994,"4,D,1","4,D,1,1","4,D,1,1,3","Zizia_aurea,4,D,1,1,3"
"2156",3,4,"D",6,1,"Zizia_aurea",1763.77556704549,"4,D,6","4,D,6,1","4,D,6,1,3","Zizia_aurea,4,D,6,1,3"
"2157",3,5,"B",13,1,"Zizia_aurea",653.250210016847,"5,B,13","5,B,13,1","5,B,13,1,3","Zizia_aurea,5,B,13,1,3"
"2158",3,6,"A",15,1,"Zizia_aurea",1226.6587276983,"6,A,15","6,A,15,1","6,A,15,1,3","Zizia_aurea,6,A,15,1,3"
"2159",3,6,"D",7,1,"Zizia_aurea",2032.33398671908,"6,D,7","6,D,7,1","6,D,7,1,3","Zizia_aurea,6,D,7,1,3"
"2160",4,1,"A",10,1,"Achillea_millefolium",18.4763347142923,"1,A,10","1,A,10,1","1,A,10,1,4","Achillea_millefolium,1,A,10,1,4"
"2161",4,1,"A",11,1,"Achillea_millefolium",24.2103696256244,"1,A,11","1,A,11,1","1,A,11,1,4","Achillea_millefolium,1,A,11,1,4"
"2162",4,1,"A",12,1,"Achillea_millefolium",16.5649897438483,"1,A,12","1,A,12,1","1,A,12,1,4","Achillea_millefolium,1,A,12,1,4"
"2163",4,1,"A",5,1,"Achillea_millefolium",15.5031314269349,"1,A,5","1,A,5,1","1,A,5,1,4","Achillea_millefolium,1,A,5,1,4"
"2164",4,1,"B",12,1,"Achillea_millefolium",19.325821367823,"1,B,12","1,B,12,1","1,B,12,1,4","Achillea_millefolium,1,B,12,1,4"
"2165",4,2,"A",6,1,"Achillea_millefolium",23.9979979622417,"2,A,6","2,A,6,1","2,A,6,1,4","Achillea_millefolium,2,A,6,1,4"
"2166",4,2,"B",10,1,"Achillea_millefolium",6.15877823809743,"2,B,10","2,B,10,1","2,B,10,1,4","Achillea_millefolium,2,B,10,1,4"
"2167",4,2,"B",14,1,"Achillea_millefolium",12.5299281395775,"2,B,14","2,B,14,1","2,B,14,1,4","Achillea_millefolium,2,B,14,1,4"
"2168",4,2,"B",15,1,"Achillea_millefolium",30.3691478637218,"2,B,15","2,B,15,1","2,B,15,1,4","Achillea_millefolium,2,B,15,1,4"
"2169",4,2,"C",5,1,"Achillea_millefolium",6.3711499014801,"2,C,5","2,C,5,1","2,C,5,1,4","Achillea_millefolium,2,C,5,1,4"
"2170",4,3,"A",4,1,"Achillea_millefolium",16.3526180804656,"3,A,4","3,A,4,1","3,A,4,1,4","Achillea_millefolium,3,A,4,1,4"
"2171",4,3,"B",4,1,"Achillea_millefolium",1.06185831691335,"3,B,4","3,B,4,1","3,B,4,1,4","Achillea_millefolium,3,B,4,1,4"
"2172",4,3,"D",14,1,"Achillea_millefolium",4.45980493103607,"3,D,14","3,D,14,1","3,D,14,1,4","Achillea_millefolium,3,D,14,1,4"
"2173",4,4,"B",12,1,"Achillea_millefolium",5.94640657471476,"4,B,12","4,B,12,1","4,B,12,1,4","Achillea_millefolium,4,B,12,1,4"
"2174",4,4,"B",15,1,"Achillea_millefolium",3.18557495074005,"4,B,15","4,B,15,1","4,B,15,1,4","Achillea_millefolium,4,B,15,1,4"
"2175",4,5,"D",2,1,"Achillea_millefolium",9.55672485222015,"5,D,2","5,D,2,1","5,D,2,1,4","Achillea_millefolium,5,D,2,1,4"
"2176",4,6,"B",13,1,"Achillea_millefolium",5.52166324794942,"6,B,13","6,B,13,1","6,B,13,1,4","Achillea_millefolium,6,B,13,1,4"
"2177",4,6,"D",14,1,"Achillea_millefolium",8.4948665353068,"6,D,14","6,D,14,1","6,D,14,1,4","Achillea_millefolium,6,D,14,1,4"
"2178",4,6,"D",15,1,"Achillea_millefolium",9.55672485222015,"6,D,15","6,D,15,1","6,D,15,1,4","Achillea_millefolium,6,D,15,1,4"
"2179",4,7,"C",6,1,"Achillea_millefolium",3.39794661412272,"7,C,6","7,C,6,1","7,C,6,1,4","Achillea_millefolium,7,C,6,1,4"
"2180",4,7,"D",14,2,"Achillea_millefolium",1.06185831691335,"7,D,14","7,D,14,2","7,D,14,2,4","Achillea_millefolium,7,D,14,2,4"
"2181",4,7,"D",6,1,"Achillea_millefolium",12.7422998029602,"7,D,6","7,D,6,1","7,D,6,1,4","Achillea_millefolium,7,D,6,1,4"
"2182",4,7,"D",7,1,"Achillea_millefolium",12.1051848128122,"7,D,7","7,D,7,1","7,D,7,1,4","Achillea_millefolium,7,D,7,1,4"
"2183",4,1,"A",5,3,"Agastache_foeniculum",1.41371669411541,"1,A,5","1,A,5,3","1,A,5,3,4","Agastache_foeniculum,1,A,5,3,4"
"2184",4,5,"C",8,3,"Agastache_foeniculum",0.848230016469243,"5,C,8","5,C,8,3","5,C,8,3,4","Agastache_foeniculum,5,C,8,3,4"
"2185",4,1,"D",10,2,"Chamaecrista_fasciculata",1.83373506552975,"1,D,10","1,D,10,2","1,D,10,2,4","Chamaecrista_fasciculata,1,D,10,2,4"
"2186",4,1,"D",10,3,"Chamaecrista_fasciculata",5.50120519658925,"1,D,10","1,D,10,3","1,D,10,3,4","Chamaecrista_fasciculata,1,D,10,3,4"
"2187",4,1,"D",2,3,"Chamaecrista_fasciculata",14.669880524238,"1,D,2","1,D,2,3","1,D,2,3,4","Chamaecrista_fasciculata,1,D,2,3,4"
"2188",4,1,"D",2,4,"Chamaecrista_fasciculata",1.83373506552975,"1,D,2","1,D,2,4","1,D,2,4,4","Chamaecrista_fasciculata,1,D,2,4,4"
"2189",4,2,"D",4,3,"Chamaecrista_fasciculata",11.0024103931785,"2,D,4","2,D,4,3","2,D,4,3,4","Chamaecrista_fasciculata,2,D,4,3,4"
"2190",4,2,"D",5,3,"Chamaecrista_fasciculata",3.6674701310595,"2,D,5","2,D,5,3","2,D,5,3,4","Chamaecrista_fasciculata,2,D,5,3,4"
"2191",4,3,"A",14,4,"Chamaecrista_fasciculata",3.6674701310595,"3,A,14","3,A,14,4","3,A,14,4,4","Chamaecrista_fasciculata,3,A,14,4,4"
"2192",4,3,"A",5,3,"Chamaecrista_fasciculata",23.8385558518867,"3,A,5","3,A,5,3","3,A,5,3,4","Chamaecrista_fasciculata,3,A,5,3,4"
"2193",4,3,"A",9,3,"Chamaecrista_fasciculata",3.6674701310595,"3,A,9","3,A,9,3","3,A,9,3,4","Chamaecrista_fasciculata,3,A,9,3,4"
"2194",4,3,"B",12,3,"Chamaecrista_fasciculata",11.0024103931785,"3,B,12","3,B,12,3","3,B,12,3,4","Chamaecrista_fasciculata,3,B,12,3,4"
"2195",4,3,"B",7,3,"Chamaecrista_fasciculata",5.50120519658925,"3,B,7","3,B,7,3","3,B,7,3,4","Chamaecrista_fasciculata,3,B,7,3,4"
"2196",4,3,"C",9,3,"Chamaecrista_fasciculata",11.0024103931785,"3,C,9","3,C,9,3","3,C,9,3,4","Chamaecrista_fasciculata,3,C,9,3,4"
"2197",4,3,"D",6,4,"Chamaecrista_fasciculata",1.83373506552975,"3,D,6","3,D,6,4","3,D,6,4,4","Chamaecrista_fasciculata,3,D,6,4,4"
"2198",4,4,"D",10,3,"Chamaecrista_fasciculata",1.83373506552975,"4,D,10","4,D,10,3","4,D,10,3,4","Chamaecrista_fasciculata,4,D,10,3,4"
"2199",4,4,"D",10,4,"Chamaecrista_fasciculata",3.6674701310595,"4,D,10","4,D,10,4","4,D,10,4,4","Chamaecrista_fasciculata,4,D,10,4,4"
"2200",4,5,"D",14,3,"Chamaecrista_fasciculata",3.6674701310595,"5,D,14","5,D,14,3","5,D,14,3,4","Chamaecrista_fasciculata,5,D,14,3,4"
"2201",4,6,"D",12,4,"Chamaecrista_fasciculata",1.83373506552975,"6,D,12","6,D,12,4","6,D,12,4,4","Chamaecrista_fasciculata,6,D,12,4,4"
"2202",4,3,"C",10,1,"Coreopsis_lanceolata",10.4062115057508,"3,C,10","3,C,10,1","3,C,10,1,4","Coreopsis_lanceolata,3,C,10,1,4"
"2203",4,5,"D",2,1,"Coreopsis_lanceolata",20.8124230115016,"5,D,2","5,D,2,1","5,D,2,1,4","Coreopsis_lanceolata,5,D,2,1,4"
"2204",4,6,"B",5,1,"Coreopsis_lanceolata",20.8124230115016,"6,B,5","6,B,5,1","6,B,5,1,4","Coreopsis_lanceolata,6,B,5,1,4"
"2205",4,7,"B",5,1,"Coreopsis_lanceolata",10.4062115057508,"7,B,5","7,B,5,1","7,B,5,1,4","Coreopsis_lanceolata,7,B,5,1,4"
"2206",4,7,"B",5,2,"Coreopsis_lanceolata",10.4062115057508,"7,B,5","7,B,5,2","7,B,5,2,4","Coreopsis_lanceolata,7,B,5,2,4"
"2207",4,1,"B",5,2,"Dalea_candida",144.674033069178,"1,B,5","1,B,5,2","1,B,5,2,4","Dalea_candida,1,B,5,2,4"
"2208",4,3,"A",15,2,"Dalea_candida",169.834734472513,"3,A,15","3,A,15,2","3,A,15,2,4","Dalea_candida,3,A,15,2,4"
"2209",4,4,"A",5,1,"Dalea_candida",144.674033069178,"4,A,5","4,A,5,1","4,A,5,1,4","Dalea_candida,4,A,5,1,4"
"2210",4,4,"B",13,2,"Dalea_candida",509.504203417539,"4,B,13","4,B,13,2","4,B,13,2,4","Dalea_candida,4,B,13,2,4"
"2211",4,4,"D",6,1,"Dalea_candida",301.928416840023,"4,D,6","4,D,6,1","4,D,6,1,4","Dalea_candida,4,D,6,1,4"
"2212",4,5,"C",10,2,"Dalea_candida",37.7410521050029,"5,C,10","5,C,10,2","5,C,10,2,4","Dalea_candida,5,C,10,2,4"
"2213",4,6,"A",2,2,"Dalea_candida",465.472975961703,"6,A,2","6,A,2,2","6,A,2,2,4","Dalea_candida,6,A,2,2,4"
"2214",4,6,"B",13,1,"Dalea_candida",119.513331665843,"6,B,13","6,B,13,1","6,B,13,1,4","Dalea_candida,6,B,13,1,4"
"2215",4,2,"A",11,1,"Dalea_purpurea",357.148740690885,"2,A,11","2,A,11,1","2,A,11,1,4","Dalea_purpurea,2,A,11,1,4"
"2216",4,4,"B",12,1,"Dalea_purpurea",518.441720357736,"4,B,12","4,B,12,1","4,B,12,1,4","Dalea_purpurea,4,B,12,1,4"
"2217",4,1,"C",8,4,"Gaillardia_aristata",22.0618344098343,"1,C,8","1,C,8,4","1,C,8,4,4","Gaillardia_aristata,1,C,8,4,4"
"2218",4,1,"A",13,3,"Helianthus_maximiliani",11.5811671581934,"1,A,13","1,A,13,3","1,A,13,3,4","Helianthus_maximiliani,1,A,13,3,4"
"2219",4,1,"D",2,3,"Helianthus_maximiliani",11.5811671581934,"1,D,2","1,D,2,3","1,D,2,3,4","Helianthus_maximiliani,1,D,2,3,4"
"2220",4,1,"A",5,4,"Heliopsis_helianthoides",13.2025431267111,"1,A,5","1,A,5,4","1,A,5,4,4","Heliopsis_helianthoides,1,A,5,4,4"
"2221",4,1,"C",8,3,"Heliopsis_helianthoides",26.4050862534222,"1,C,8","1,C,8,3","1,C,8,3,4","Heliopsis_helianthoides,1,C,8,3,4"
"2222",4,1,"D",14,4,"Heliopsis_helianthoides",13.2025431267111,"1,D,14","1,D,14,4","1,D,14,4,4","Heliopsis_helianthoides,1,D,14,4,4"
"2223",4,1,"D",2,2,"Heliopsis_helianthoides",13.2025431267111,"1,D,2","1,D,2,2","1,D,2,2,4","Heliopsis_helianthoides,1,D,2,2,4"
"2224",4,2,"A",1,4,"Heliopsis_helianthoides",13.2025431267111,"2,A,1","2,A,1,4","2,A,1,4,4","Heliopsis_helianthoides,2,A,1,4,4"
"2225",4,2,"A",6,2,"Heliopsis_helianthoides",26.4050862534222,"2,A,6","2,A,6,2","2,A,6,2,4","Heliopsis_helianthoides,2,A,6,2,4"
"2226",4,2,"A",6,3,"Heliopsis_helianthoides",13.2025431267111,"2,A,6","2,A,6,3","2,A,6,3,4","Heliopsis_helianthoides,2,A,6,3,4"
"2227",4,2,"D",7,3,"Heliopsis_helianthoides",13.2025431267111,"2,D,7","2,D,7,3","2,D,7,3,4","Heliopsis_helianthoides,2,D,7,3,4"
"2228",4,3,"B",1,3,"Heliopsis_helianthoides",13.2025431267111,"3,B,1","3,B,1,3","3,B,1,3,4","Heliopsis_helianthoides,3,B,1,3,4"
"2229",4,3,"B",7,4,"Heliopsis_helianthoides",26.4050862534222,"3,B,7","3,B,7,4","3,B,7,4,4","Heliopsis_helianthoides,3,B,7,4,4"
"2230",4,3,"C",15,2,"Heliopsis_helianthoides",13.2025431267111,"3,C,15","3,C,15,2","3,C,15,2,4","Heliopsis_helianthoides,3,C,15,2,4"
"2231",4,3,"D",6,4,"Heliopsis_helianthoides",13.2025431267111,"3,D,6","3,D,6,4","3,D,6,4,4","Heliopsis_helianthoides,3,D,6,4,4"
"2232",4,4,"A",1,1,"Heliopsis_helianthoides",13.2025431267111,"4,A,1","4,A,1,1","4,A,1,1,4","Heliopsis_helianthoides,4,A,1,1,4"
"2233",4,4,"A",11,4,"Heliopsis_helianthoides",79.2152587602666,"4,A,11","4,A,11,4","4,A,11,4,4","Heliopsis_helianthoides,4,A,11,4,4"
"2234",4,4,"A",13,3,"Heliopsis_helianthoides",26.4050862534222,"4,A,13","4,A,13,3","4,A,13,3,4","Heliopsis_helianthoides,4,A,13,3,4"
"2235",4,4,"A",2,4,"Heliopsis_helianthoides",13.2025431267111,"4,A,2","4,A,2,4","4,A,2,4,4","Heliopsis_helianthoides,4,A,2,4,4"
"2236",4,4,"C",6,3,"Heliopsis_helianthoides",26.4050862534222,"4,C,6","4,C,6,3","4,C,6,3,4","Heliopsis_helianthoides,4,C,6,3,4"
"2237",4,5,"C",11,2,"Heliopsis_helianthoides",26.4050862534222,"5,C,11","5,C,11,2","5,C,11,2,4","Heliopsis_helianthoides,5,C,11,2,4"
"2238",4,5,"C",14,4,"Heliopsis_helianthoides",13.2025431267111,"5,C,14","5,C,14,4","5,C,14,4,4","Heliopsis_helianthoides,5,C,14,4,4"
"2239",4,5,"D",10,2,"Heliopsis_helianthoides",13.2025431267111,"5,D,10","5,D,10,2","5,D,10,2,4","Heliopsis_helianthoides,5,D,10,2,4"
"2240",4,6,"B",11,2,"Heliopsis_helianthoides",13.2025431267111,"6,B,11","6,B,11,2","6,B,11,2,4","Heliopsis_helianthoides,6,B,11,2,4"
"2241",4,6,"B",14,4,"Heliopsis_helianthoides",26.4050862534222,"6,B,14","6,B,14,4","6,B,14,4,4","Heliopsis_helianthoides,6,B,14,4,4"
"2242",4,6,"B",7,4,"Heliopsis_helianthoides",13.2025431267111,"6,B,7","6,B,7,4","6,B,7,4,4","Heliopsis_helianthoides,6,B,7,4,4"
"2243",4,6,"D",3,3,"Heliopsis_helianthoides",13.2025431267111,"6,D,3","6,D,3,3","6,D,3,3,4","Heliopsis_helianthoides,6,D,3,3,4"
"2244",4,1,"C",6,3,"Liatris_ligulistylis",35.1858377202056,"1,C,6","1,C,6,3","1,C,6,3,4","Liatris_ligulistylis,1,C,6,3,4"
"2245",4,2,"D",12,3,"Liatris_ligulistylis",17.5929188601028,"2,D,12","2,D,12,3","2,D,12,3,4","Liatris_ligulistylis,2,D,12,3,4"
"2246",4,4,"A",15,3,"Liatris_ligulistylis",52.7787565803085,"4,A,15","4,A,15,3","4,A,15,3,4","Liatris_ligulistylis,4,A,15,3,4"
"2247",4,4,"A",5,3,"Liatris_ligulistylis",158.336269740925,"4,A,5","4,A,5,3","4,A,5,3,4","Liatris_ligulistylis,4,A,5,3,4"
"2248",4,5,"C",14,3,"Liatris_ligulistylis",52.7787565803085,"5,C,14","5,C,14,3","5,C,14,3,4","Liatris_ligulistylis,5,C,14,3,4"
"2249",4,6,"D",13,3,"Liatris_ligulistylis",3.14159265358979,"6,D,13","6,D,13,3","6,D,13,3,4","Liatris_ligulistylis,6,D,13,3,4"
"2250",4,7,"B",1,3,"Liatris_ligulistylis",3.14159265358979,"7,B,1","7,B,1,3","7,B,1,3,4","Liatris_ligulistylis,7,B,1,3,4"
"2251",4,1,"A",13,2,"Ratibida_pinnata",56.6497485082455,"1,A,13","1,A,13,2","1,A,13,2,4","Ratibida_pinnata,1,A,13,2,4"
"2252",4,1,"A",5,2,"Ratibida_pinnata",32.3712848618546,"1,A,5","1,A,5,2","1,A,5,2,4","Ratibida_pinnata,1,A,5,2,4"
"2253",4,1,"B",14,2,"Ratibida_pinnata",218.506172817519,"1,B,14","1,B,14,2","1,B,14,2,4","Ratibida_pinnata,1,B,14,2,4"
"2254",4,1,"B",15,2,"Ratibida_pinnata",8.09282121546365,"1,B,15","1,B,15,2","1,B,15,2,4","Ratibida_pinnata,1,B,15,2,4"
"2255",4,1,"B",8,2,"Ratibida_pinnata",24.2784636463909,"1,B,8","1,B,8,2","1,B,8,2,4","Ratibida_pinnata,1,B,8,2,4"
"2256",4,1,"C",10,2,"Ratibida_pinnata",16.1856424309273,"1,C,10","1,C,10,2","1,C,10,2,4","Ratibida_pinnata,1,C,10,2,4"
"2257",4,1,"C",3,2,"Ratibida_pinnata",56.6497485082455,"1,C,3","1,C,3,2","1,C,3,2,4","Ratibida_pinnata,1,C,3,2,4"
"2258",4,1,"D",15,2,"Ratibida_pinnata",32.3712848618546,"1,D,15","1,D,15,2","1,D,15,2,4","Ratibida_pinnata,1,D,15,2,4"
"2259",4,2,"C",13,2,"Ratibida_pinnata",24.2784636463909,"2,C,13","2,C,13,2","2,C,13,2,4","Ratibida_pinnata,2,C,13,2,4"
"2260",4,2,"D",12,2,"Ratibida_pinnata",8.09282121546365,"2,D,12","2,D,12,2","2,D,12,2,4","Ratibida_pinnata,2,D,12,2,4"
"2261",4,2,"D",14,2,"Ratibida_pinnata",16.1856424309273,"2,D,14","2,D,14,2","2,D,14,2,4","Ratibida_pinnata,2,D,14,2,4"
"2262",4,4,"A",4,2,"Ratibida_pinnata",56.6497485082455,"4,A,4","4,A,4,2","4,A,4,2,4","Ratibida_pinnata,4,A,4,2,4"
"2263",4,5,"A",13,2,"Ratibida_pinnata",80.9282121546365,"5,A,13","5,A,13,2","5,A,13,2,4","Ratibida_pinnata,5,A,13,2,4"
"2264",4,5,"C",11,2,"Ratibida_pinnata",80.9282121546365,"5,C,11","5,C,11,2","5,C,11,2,4","Ratibida_pinnata,5,C,11,2,4"
"2265",4,5,"C",13,2,"Ratibida_pinnata",8.09282121546365,"5,C,13","5,C,13,2","5,C,13,2,4","Ratibida_pinnata,5,C,13,2,4"
"2266",4,6,"A",15,2,"Ratibida_pinnata",32.3712848618546,"6,A,15","6,A,15,2","6,A,15,2,4","Ratibida_pinnata,6,A,15,2,4"
"2267",4,6,"B",11,2,"Ratibida_pinnata",121.392318231955,"6,B,11","6,B,11,2","6,B,11,2,4","Ratibida_pinnata,6,B,11,2,4"
"2268",4,6,"B",13,2,"Ratibida_pinnata",24.2784636463909,"6,B,13","6,B,13,2","6,B,13,2,4","Ratibida_pinnata,6,B,13,2,4"
"2269",4,6,"C",6,2,"Ratibida_pinnata",40.4641060773182,"6,C,6","6,C,6,2","6,C,6,2,4","Ratibida_pinnata,6,C,6,2,4"
"2270",4,6,"D",15,2,"Ratibida_pinnata",48.5569272927819,"6,D,15","6,D,15,2","6,D,15,2,4","Ratibida_pinnata,6,D,15,2,4"
"2271",4,7,"A",1,2,"Ratibida_pinnata",16.1856424309273,"7,A,1","7,A,1,2","7,A,1,2,4","Ratibida_pinnata,7,A,1,2,4"
"2272",4,7,"A",15,2,"Ratibida_pinnata",8.09282121546365,"7,A,15","7,A,15,2","7,A,15,2,4","Ratibida_pinnata,7,A,15,2,4"
"2273",4,7,"C",4,2,"Ratibida_pinnata",48.5569272927819,"7,C,4","7,C,4,2","7,C,4,2,4","Ratibida_pinnata,7,C,4,2,4"
